foodx,foody,snakex,snakey,reward,previousdirection,currentdirection
220,70,220,80,1,2,up
360,150,220,70,100,2,up
360,150,220,60,-1,2,up
360,150,220,50,-1,2,up
360,150,220,40,-1,2,up
360,150,220,30,-1,2,up
360,150,220,20,-1,2,up
360,150,220,10,-1,2,up
360,150,220,0,-1,2,up
360,150,220,590,-1,2,up
360,150,220,580,-1,2,up
360,150,220,570,-1,2,up
360,150,220,560,-1,2,up
360,150,220,550,-1,2,up
360,150,220,540,-1,2,up
360,150,220,530,-1,2,up
360,150,220,520,-1,2,up
360,150,220,510,-1,2,up
360,150,220,500,-1,2,up
360,150,220,490,-1,2,up
360,150,220,480,-1,2,up
360,150,220,470,-1,2,up
360,150,220,460,-1,2,up
360,150,220,450,-1,2,up
360,150,220,440,-1,2,up
360,150,220,430,-1,2,up
360,150,220,420,-1,2,up
360,150,220,410,-1,2,up
360,150,220,400,-1,2,up
360,150,220,390,-1,2,up
360,150,220,380,-1,2,up
360,150,220,370,-1,2,up
360,150,220,360,-1,2,up
360,150,220,350,-1,2,up
360,150,220,340,-1,2,up
360,150,220,330,-1,2,up
360,150,220,320,-1,2,up
360,150,220,310,-1,2,up
360,150,220,300,-1,2,up
360,150,220,290,-1,2,up
360,150,220,280,-1,2,up
360,150,220,270,-1,2,up
360,150,220,260,-1,2,up
360,150,220,250,-1,2,up
360,150,220,240,-1,2,up
360,150,220,230,-1,2,up
360,150,220,220,-1,2,up
360,150,220,210,-1,2,up
360,150,220,200,-1,2,up
360,150,220,190,-1,2,up
360,150,220,180,-1,2,up
360,150,220,170,-1,2,up
360,150,220,160,-1,2,up
360,150,220,150,-1,2,up
360,150,220,150,-1,2,up
360,150,230,150,1,2,right
360,150,240,150,1,1,right
360,150,250,150,1,1,right
360,150,260,150,1,1,right
360,150,270,150,1,1,right
360,150,280,150,1,1,right
360,150,290,150,1,1,right
360,150,300,150,1,1,right
360,150,310,150,1,1,right
360,150,320,150,1,1,right
360,150,330,150,1,1,right
360,150,340,150,1,1,right
360,150,350,150,1,1,right
440,170,360,150,100,1,right
440,170,370,150,1,1,right
440,170,380,150,1,1,right
440,170,390,150,1,1,right
440,170,400,150,1,1,right
440,170,410,150,1,1,right
440,170,420,150,1,1,right
440,170,430,150,1,1,right
440,170,440,150,-1,1,right
440,170,440,150,-1,1,right
440,170,440,160,1,1,down
460,130,440,170,100,3,down
460,130,440,180,-1,3,down
460,130,440,190,-1,3,down
460,130,440,200,-1,3,down
460,130,440,210,-1,3,down
460,130,440,220,-1,3,down
460,130,440,230,-1,3,down
460,130,440,240,-1,3,down
460,130,440,250,-1,3,down
460,130,440,260,-1,3,down
460,130,440,270,-1,3,down
460,130,440,280,-1,3,down
460,130,440,290,-1,3,down
460,130,440,300,-1,3,down
460,130,440,310,-1,3,down
460,130,440,320,-1,3,down
460,130,440,330,-1,3,down
460,130,440,340,-1,3,down
460,130,440,350,-1,3,down
460,130,440,360,-1,3,down
460,130,440,370,-1,3,down
460,130,440,380,-1,3,down
460,130,440,390,-1,3,down
460,130,440,400,-1,3,down
460,130,440,410,-1,3,down
460,130,440,420,-1,3,down
460,130,440,430,-1,3,down
460,130,440,440,-1,3,down
460,130,440,450,-1,3,down
460,130,440,460,-1,3,down
460,130,440,470,-1,3,down
460,130,440,480,-1,3,down
460,130,440,490,-1,3,down
460,130,440,500,-1,3,down
460,130,440,510,-1,3,down
460,130,440,520,-1,3,down
460,130,440,530,-1,3,down
460,130,440,540,-1,3,down
460,130,440,550,-1,3,down
460,130,440,560,-1,3,down
460,130,440,570,-1,3,down
460,130,440,580,-1,3,down
460,130,440,590,-1,3,down
460,130,440,600,-1,3,down
460,130,440,0,-1,3,down
460,130,440,10,-1,3,down
460,130,440,20,-1,3,down
460,130,440,30,-1,3,down
460,130,440,40,-1,3,down
460,130,440,50,-1,3,down
460,130,440,60,-1,3,down
460,130,440,70,-1,3,down
460,130,440,80,-1,3,down
460,130,440,90,-1,3,down
460,130,440,100,-1,3,down
460,130,440,110,-1,3,down
460,130,440,120,-1,3,down
460,130,440,130,-1,3,down
460,130,440,130,-1,3,down
460,130,450,130,1,3,right
270,510,460,130,100,1,right
270,510,470,130,-1,1,right
270,510,480,130,-1,1,right
270,510,490,130,-1,1,right
270,510,500,130,-1,1,right
270,510,510,130,-1,1,right
270,510,520,130,-1,1,right
270,510,530,130,-1,1,right
270,510,540,130,-1,1,right
270,510,550,130,-1,1,right
270,510,560,130,-1,1,right
270,510,570,130,-1,1,right
270,510,580,130,1,1,right
270,510,590,130,1,1,right
270,510,600,130,1,1,right
270,510,0,130,-1,1,right
270,510,10,130,1,1,right
270,510,20,130,1,1,right
270,510,30,130,1,1,right
270,510,40,130,1,1,right
270,510,50,130,1,1,right
270,510,60,130,1,1,right
270,510,70,130,1,1,right
270,510,80,130,1,1,right
270,510,90,130,1,1,right
270,510,100,130,1,1,right
270,510,110,130,1,1,right
270,510,120,130,1,1,right
270,510,130,130,1,1,right
270,510,140,130,1,1,right
270,510,150,130,1,1,right
270,510,160,130,1,1,right
270,510,170,130,1,1,right
270,510,180,130,1,1,right
270,510,190,130,1,1,right
270,510,200,130,1,1,right
270,510,210,130,1,1,right
270,510,220,130,1,1,right
270,510,230,130,1,1,right
270,510,240,130,1,1,right
270,510,250,130,1,1,right
270,510,260,130,1,1,right
270,510,270,130,-1,1,right
270,510,270,130,-1,1,right
270,510,270,140,-1,1,down
270,510,270,150,-1,3,down
270,510,270,160,-1,3,down
270,510,270,170,-1,3,down
270,510,270,180,-1,3,down
270,510,270,190,-1,3,down
270,510,270,200,-1,3,down
270,510,270,210,-1,3,down
270,510,270,220,1,3,down
270,510,270,230,1,3,down
270,510,270,240,1,3,down
270,510,270,250,1,3,down
270,510,270,260,1,3,down
270,510,270,270,1,3,down
270,510,270,280,1,3,down
270,510,270,290,1,3,down
270,510,270,300,1,3,down
270,510,270,310,1,3,down
270,510,270,320,1,3,down
270,510,270,330,1,3,down
270,510,270,340,1,3,down
270,510,270,350,1,3,down
270,510,270,360,1,3,down
270,510,270,370,1,3,down
270,510,270,380,1,3,down
270,510,270,390,1,3,down
270,510,270,400,1,3,down
270,510,270,410,1,3,down
270,510,270,420,1,3,down
270,510,270,430,1,3,down
270,510,270,440,1,3,down
270,510,270,450,1,3,down
270,510,270,460,1,3,down
270,510,270,470,1,3,down
270,510,270,480,1,3,down
270,510,270,490,1,3,down
270,510,270,500,1,3,down
0,40,270,510,100,3,down
0,40,270,520,-1,3,down
0,40,270,530,-1,3,down
0,40,270,540,-1,3,down
0,40,270,550,-1,3,down
0,40,270,560,-1,3,down
0,40,270,570,-1,3,down
0,40,270,580,-1,3,down
0,40,270,590,-1,3,down
0,40,270,600,-1,3,down
0,40,270,0,-1,3,down
0,40,270,10,-1,3,down
0,40,270,20,-1,3,down
0,40,270,30,-1,3,down
0,40,270,40,-1,3,down
0,40,270,40,-1,3,down
0,40,260,40,1,3,left
0,40,250,40,1,0,left
0,40,240,40,1,0,left
0,40,230,40,1,0,left
0,40,220,40,1,0,left
0,40,210,40,1,0,left
0,40,200,40,1,0,left
0,40,190,40,1,0,left
0,40,180,40,1,0,left
0,40,170,40,1,0,left
0,40,160,40,1,0,left
0,40,150,40,1,0,left
0,40,140,40,1,0,left
0,40,130,40,1,0,left
0,40,120,40,1,0,left
0,40,110,40,1,0,left
0,40,100,40,1,0,left
0,40,90,40,1,0,left
0,40,80,40,1,0,left
0,40,70,40,1,0,left
0,40,60,40,1,0,left
0,40,50,40,1,0,left
0,40,40,40,1,0,left
0,40,30,40,1,0,left
0,40,20,40,1,0,left
0,40,10,40,1,0,left
250,110,0,40,100,0,left
250,110,590,40,-1,0,left
250,110,580,40,-1,0,left
250,110,570,40,-1,0,left
250,110,560,40,-1,0,left
250,110,550,40,-1,0,left
250,110,540,40,1,0,left
250,110,530,40,1,0,left
250,110,520,40,1,0,left
250,110,510,40,1,0,left
250,110,500,40,1,0,left
250,110,490,40,1,0,left
250,110,480,40,1,0,left
250,110,470,40,1,0,left
250,110,460,40,1,0,left
250,110,450,40,1,0,left
250,110,440,40,1,0,left
250,110,430,40,1,0,left
250,110,420,40,1,0,left
250,110,410,40,1,0,left
250,110,400,40,1,0,left
250,110,390,40,1,0,left
250,110,380,40,1,0,left
250,110,370,40,1,0,left
250,110,360,40,1,0,left
250,110,350,40,1,0,left
250,110,340,40,1,0,left
250,110,330,40,1,0,left
250,110,320,40,1,0,left
250,110,310,40,1,0,left
250,110,300,40,1,0,left
250,110,290,40,1,0,left
250,110,280,40,1,0,left
250,110,270,40,1,0,left
250,110,260,40,1,0,left
250,110,250,40,-1,0,left
250,110,250,40,-1,0,left
250,110,250,50,1,0,down
250,110,250,60,1,3,down
250,110,250,70,1,3,down
250,110,250,80,1,3,down
250,110,250,90,1,3,down
250,110,250,100,1,3,down
110,560,250,110,100,3,down
110,560,250,120,-1,3,down
110,560,250,130,-1,3,down
110,560,250,140,-1,3,down
110,560,250,150,-1,3,down
110,560,250,160,-1,3,down
110,560,250,170,-1,3,down
110,560,250,180,-1,3,down
110,560,250,190,-1,3,down
110,560,250,200,-1,3,down
110,560,250,210,-1,3,down
110,560,250,220,-1,3,down
110,560,250,230,-1,3,down
110,560,250,240,-1,3,down
110,560,250,250,-1,3,down
110,560,250,260,-1,3,down
110,560,250,270,-1,3,down
110,560,250,280,-1,3,down
110,560,250,290,-1,3,down
110,560,250,300,-1,3,down
110,560,250,310,-1,3,down
110,560,250,320,-1,3,down
110,560,250,330,-1,3,down
110,560,250,340,-1,3,down
110,560,250,350,-1,3,down
110,560,250,360,-1,3,down
110,560,250,370,-1,3,down
110,560,250,380,-1,3,down
110,560,250,390,-1,3,down
110,560,250,400,-1,3,down
110,560,250,410,-1,3,down
110,560,250,420,-1,3,down
110,560,250,430,-1,3,down
110,560,250,440,-1,3,down
110,560,250,450,-1,3,down
110,560,250,460,-1,3,down
110,560,250,470,-1,3,down
110,560,250,480,-1,3,down
110,560,250,490,-1,3,down
110,560,250,500,-1,3,down
110,560,250,510,-1,3,down
110,560,250,520,-1,3,down
110,560,250,530,-1,3,down
110,560,250,540,-1,3,down
110,560,250,550,-1,3,down
110,560,250,560,-1,3,down
110,560,250,560,-1,3,down
110,560,240,560,1,3,left
110,560,230,560,1,0,left
110,560,220,560,1,0,left
110,560,210,560,1,0,left
110,560,200,560,1,0,left
110,560,190,560,1,0,left
110,560,180,560,1,0,left
110,560,170,560,1,0,left
110,560,160,560,1,0,left
110,560,150,560,1,0,left
110,560,140,560,1,0,left
110,560,130,560,1,0,left
110,560,120,560,1,0,left
160,80,110,560,100,0,left
160,80,100,560,-1,0,left
160,80,90,560,-1,0,left
160,80,80,560,-1,0,left
160,80,70,560,-1,0,left
160,80,60,560,-1,0,left
160,80,50,560,-1,0,left
160,80,40,560,-1,0,left
160,80,30,560,-1,0,left
160,80,20,560,-1,0,left
160,80,10,560,-1,0,left
160,80,0,560,-1,0,left
160,80,590,560,-1,0,left
160,80,580,560,-1,0,left
160,80,570,560,-1,0,left
160,80,560,560,-1,0,left
160,80,550,560,-1,0,left
160,80,540,560,-1,0,left
160,80,530,560,-1,0,left
160,80,520,560,-1,0,left
160,80,510,560,-1,0,left
160,80,500,560,-1,0,left
160,80,490,560,-1,0,left
160,80,480,560,-1,0,left
160,80,470,560,-1,0,left
160,80,460,560,-1,0,left
160,80,450,560,1,0,left
160,80,440,560,1,0,left
160,80,430,560,1,0,left
160,80,420,560,1,0,left
160,80,410,560,1,0,left
160,80,400,560,1,0,left
160,80,390,560,1,0,left
160,80,380,560,1,0,left
160,80,370,560,1,0,left
160,80,360,560,1,0,left
160,80,350,560,1,0,left
160,80,340,560,1,0,left
160,80,330,560,1,0,left
160,80,320,560,1,0,left
160,80,310,560,1,0,left
160,80,300,560,1,0,left
160,80,290,560,1,0,left
160,80,280,560,1,0,left
160,80,270,560,1,0,left
160,80,260,560,1,0,left
160,80,250,560,1,0,left
160,80,240,560,1,0,left
160,80,230,560,1,0,left
160,80,220,560,1,0,left
160,80,210,560,1,0,left
160,80,200,560,1,0,left
160,80,190,560,1,0,left
160,80,180,560,1,0,left
160,80,170,560,1,0,left
160,80,160,560,-1,0,left
160,80,160,560,-1,0,left
160,80,160,550,-1,0,up
160,80,160,540,-1,2,up
160,80,160,530,-1,2,up
160,80,160,520,-1,2,up
160,80,160,510,-1,2,up
160,80,160,500,-1,2,up
160,80,160,490,-1,2,up
160,80,160,480,-1,2,up
160,80,160,470,-1,2,up
160,80,160,460,-1,2,up
160,80,160,450,-1,2,up
160,80,160,440,-1,2,up
160,80,160,430,-1,2,up
160,80,160,420,-1,2,up
160,80,160,410,-1,2,up
160,80,160,400,-1,2,up
160,80,160,390,-1,2,up
160,80,160,380,-1,2,up
160,80,160,370,1,2,up
160,80,160,360,1,2,up
160,80,160,350,1,2,up
160,80,160,340,1,2,up
160,80,160,330,1,2,up
160,80,160,320,1,2,up
160,80,160,310,1,2,up
160,80,160,300,1,2,up
160,80,160,290,1,2,up
160,80,160,280,1,2,up
160,80,160,270,1,2,up
160,80,160,260,1,2,up
160,80,160,250,1,2,up
160,80,160,240,1,2,up
160,80,160,230,1,2,up
160,80,160,220,1,2,up
160,80,160,210,1,2,up
160,80,160,200,1,2,up
160,80,160,190,1,2,up
160,80,160,180,1,2,up
160,80,160,170,1,2,up
160,80,160,160,1,2,up
160,80,160,150,1,2,up
160,80,160,140,1,2,up
160,80,160,130,1,2,up
160,80,160,120,1,2,up
160,80,160,110,1,2,up
160,80,160,100,1,2,up
160,80,160,90,1,2,up
150,90,160,80,100,2,up
150,90,160,70,-1,2,up
150,90,160,60,-1,2,up
150,90,160,50,-1,2,up
150,90,160,40,-1,2,up
150,90,160,30,-1,2,up
150,90,160,20,-1,2,up
150,90,160,10,-1,2,up
150,90,160,0,-1,2,up
150,90,160,590,-1,2,up
150,90,160,580,-1,2,up
150,90,160,570,-1,2,up
150,90,160,560,-1,2,up
150,90,160,550,-1,2,up
150,90,160,540,-1,2,up
150,90,160,530,-1,2,up
150,90,160,520,-1,2,up
150,90,160,510,-1,2,up
150,90,160,500,-1,2,up
150,90,160,490,-1,2,up
150,90,160,480,-1,2,up
150,90,160,470,-1,2,up
150,90,160,460,-1,2,up
150,90,160,450,-1,2,up
150,90,160,440,-1,2,up
150,90,160,430,-1,2,up
150,90,160,420,-1,2,up
150,90,160,410,-1,2,up
150,90,160,400,-1,2,up
150,90,160,390,-1,2,up
150,90,160,380,-1,2,up
150,90,160,370,-1,2,up
150,90,160,360,-1,2,up
150,90,160,350,-1,2,up
150,90,160,340,-1,2,up
150,90,160,330,-1,2,up
150,90,160,320,-1,2,up
150,90,160,310,-1,2,up
150,90,160,300,-1,2,up
150,90,160,290,-1,2,up
150,90,160,280,-1,2,up
150,90,160,270,-1,2,up
150,90,160,260,-1,2,up
150,90,160,250,-1,2,up
150,90,160,240,-1,2,up
150,90,160,230,-1,2,up
150,90,160,220,-1,2,up
150,90,160,210,-1,2,up
150,90,160,200,-1,2,up
150,90,160,190,-1,2,up
150,90,160,180,-1,2,up
150,90,160,170,-1,2,up
150,90,160,160,-1,2,up
150,90,160,150,-1,2,up
150,90,160,140,-1,2,up
150,90,160,130,-1,2,up
150,90,160,120,-1,2,up
150,90,160,110,-1,2,up
150,90,160,100,-1,2,up
150,90,160,90,-1,2,up
150,90,160,90,-1,2,up
360,350,150,90,100,2,left
360,350,140,90,-1,0,left
360,350,130,90,-1,0,left
360,350,120,90,-1,0,left
360,350,110,90,-1,0,left
360,350,100,90,-1,0,left
360,350,90,90,-1,0,left
360,350,80,90,-1,0,left
360,350,70,90,-1,0,left
360,350,60,90,-1,0,left
360,350,50,90,1,0,left
360,350,40,90,1,0,left
360,350,30,90,1,0,left
360,350,20,90,1,0,left
360,350,10,90,1,0,left
360,350,0,90,1,0,left
360,350,590,90,1,0,left
360,350,580,90,1,0,left
360,350,570,90,1,0,left
360,350,560,90,1,0,left
360,350,550,90,1,0,left
360,350,540,90,1,0,left
360,350,530,90,1,0,left
360,350,520,90,1,0,left
360,350,510,90,1,0,left
360,350,500,90,1,0,left
360,350,490,90,1,0,left
360,350,480,90,1,0,left
360,350,470,90,1,0,left
360,350,460,90,1,0,left
360,350,450,90,1,0,left
360,350,440,90,1,0,left
360,350,430,90,1,0,left
360,350,420,90,1,0,left
360,350,410,90,1,0,left
360,350,400,90,1,0,left
360,350,390,90,1,0,left
360,350,380,90,1,0,left
360,350,370,90,1,0,left
360,350,360,90,-1,0,left
360,350,360,90,-1,0,left
360,350,360,100,1,0,down
360,350,360,110,1,3,down
360,350,360,120,1,3,down
360,350,360,130,1,3,down
360,350,360,140,1,3,down
360,350,360,150,1,3,down
360,350,360,160,1,3,down
360,350,360,170,1,3,down
360,350,360,180,1,3,down
360,350,360,190,1,3,down
360,350,360,200,1,3,down
360,350,360,210,1,3,down
360,350,360,220,1,3,down
360,350,360,230,1,3,down
360,350,360,240,1,3,down
360,350,360,250,1,3,down
360,350,360,260,1,3,down
360,350,360,270,1,3,down
360,350,360,280,1,3,down
360,350,360,290,1,3,down
360,350,360,300,1,3,down
360,350,360,310,1,3,down
360,350,360,320,1,3,down
360,350,360,330,1,3,down
360,350,360,340,1,3,down
330,250,360,350,100,3,down
330,250,360,360,-1,3,down
330,250,360,370,-1,3,down
330,250,360,380,-1,3,down
330,250,360,390,-1,3,down
330,250,360,400,-1,3,down
330,250,360,410,-1,3,down
330,250,360,420,-1,3,down
330,250,360,430,-1,3,down
330,250,360,440,-1,3,down
330,250,360,450,-1,3,down
330,250,360,460,-1,3,down
330,250,360,470,-1,3,down
330,250,360,480,-1,3,down
330,250,360,490,-1,3,down
330,250,360,500,-1,3,down
330,250,360,510,-1,3,down
330,250,360,520,-1,3,down
330,250,360,530,-1,3,down
330,250,360,540,-1,3,down
330,250,360,550,-1,3,down
330,250,360,560,-1,3,down
330,250,360,570,-1,3,down
330,250,360,580,-1,3,down
330,250,360,590,-1,3,down
330,250,360,600,-1,3,down
330,250,360,0,-1,3,down
330,250,360,10,-1,3,down
330,250,360,20,-1,3,down
330,250,360,30,-1,3,down
330,250,360,40,-1,3,down
330,250,360,50,-1,3,down
330,250,360,60,-1,3,down
330,250,360,70,-1,3,down
330,250,360,80,-1,3,down
330,250,360,90,-1,3,down
330,250,360,100,-1,3,down
330,250,360,110,-1,3,down
330,250,360,120,-1,3,down
330,250,360,130,-1,3,down
330,250,360,140,-1,3,down
330,250,360,150,-1,3,down
330,250,360,160,-1,3,down
330,250,360,170,-1,3,down
330,250,360,180,-1,3,down
330,250,360,190,-1,3,down
330,250,360,200,-1,3,down
330,250,360,210,-1,3,down
330,250,360,220,-1,3,down
330,250,360,230,-1,3,down
330,250,360,240,-1,3,down
330,250,360,250,-1,3,down
330,250,360,250,-1,3,down
330,250,350,250,1,3,left
330,250,340,250,1,0,left
210,340,330,250,100,0,left
210,340,320,250,1,0,left
210,340,310,250,1,0,left
210,340,300,250,1,0,left
210,340,290,250,1,0,left
210,340,280,250,1,0,left
210,340,270,250,1,0,left
210,340,260,250,1,0,left
210,340,250,250,1,0,left
210,340,240,250,1,0,left
210,340,230,250,1,0,left
210,340,220,250,1,0,left
210,340,210,250,-1,0,left
210,340,210,250,-1,0,left
210,340,210,260,1,0,down
210,340,210,270,1,3,down
210,340,210,280,1,3,down
210,340,210,290,1,3,down
210,340,210,300,1,3,down
210,340,210,310,1,3,down
210,340,210,320,1,3,down
210,340,210,330,1,3,down
290,350,210,340,100,3,down
290,350,210,350,-1,3,down
290,350,210,350,-1,3,down
290,350,220,350,1,3,right
290,350,230,350,1,1,right
290,350,240,350,1,1,right
290,350,250,350,1,1,right
290,350,260,350,1,1,right
290,350,270,350,1,1,right
290,350,280,350,1,1,right
340,190,290,350,100,1,right
340,190,300,350,1,1,right
340,190,310,350,1,1,right
340,190,320,350,1,1,right
340,190,330,350,1,1,right
340,190,340,350,-1,1,right
340,190,340,350,-1,1,right
340,190,340,340,1,1,up
340,190,340,330,1,2,up
340,190,340,320,1,2,up
340,190,340,310,1,2,up
340,190,340,300,1,2,up
340,190,340,290,1,2,up
340,190,340,280,1,2,up
340,190,340,270,1,2,up
340,190,340,260,1,2,up
340,190,340,250,1,2,up
340,190,340,240,1,2,up
340,190,340,230,1,2,up
340,190,340,220,1,2,up
340,190,340,210,1,2,up
340,190,340,200,1,2,up
70,340,340,190,100,2,up
70,340,340,180,-1,2,up
70,340,340,170,-1,2,up
70,340,340,160,-1,2,up
70,340,340,150,-1,2,up
70,340,340,140,-1,2,up
70,340,340,130,-1,2,up
70,340,340,120,-1,2,up
70,340,340,110,-1,2,up
70,340,340,100,-1,2,up
70,340,340,90,-1,2,up
70,340,340,80,-1,2,up
70,340,340,70,-1,2,up
70,340,340,60,-1,2,up
70,340,340,50,-1,2,up
70,340,340,40,-1,2,up
70,340,340,30,-1,2,up
70,340,340,20,-1,2,up
70,340,340,10,-1,2,up
70,340,340,0,-1,2,up
70,340,340,590,-1,2,up
70,340,340,580,-1,2,up
70,340,340,570,-1,2,up
70,340,340,560,-1,2,up
70,340,340,550,-1,2,up
70,340,340,540,-1,2,up
70,340,340,530,-1,2,up
70,340,340,520,-1,2,up
70,340,340,510,-1,2,up
70,340,340,500,-1,2,up
70,340,340,490,-1,2,up
70,340,340,480,-1,2,up
70,340,340,470,-1,2,up
70,340,340,460,-1,2,up
70,340,340,450,-1,2,up
70,340,340,440,-1,2,up
70,340,340,430,-1,2,up
70,340,340,420,-1,2,up
70,340,340,410,-1,2,up
70,340,340,400,-1,2,up
70,340,340,390,-1,2,up
70,340,340,380,-1,2,up
70,340,340,370,-1,2,up
70,340,340,360,-1,2,up
70,340,340,350,-1,2,up
70,340,340,340,-1,2,up
70,340,340,340,-1,2,up
70,340,330,340,1,2,left
70,340,320,340,1,0,left
70,340,310,340,1,0,left
70,340,300,340,1,0,left
70,340,290,340,1,0,left
70,340,280,340,1,0,left
70,340,270,340,1,0,left
70,340,260,340,1,0,left
70,340,250,340,1,0,left
70,340,240,340,1,0,left
70,340,230,340,1,0,left
70,340,220,340,1,0,left
70,340,210,340,1,0,left
70,340,200,340,1,0,left
70,340,190,340,1,0,left
70,340,180,340,1,0,left
70,340,170,340,1,0,left
70,340,160,340,1,0,left
70,340,150,340,1,0,left
70,340,140,340,1,0,left
70,340,130,340,1,0,left
70,340,120,340,1,0,left
70,340,110,340,1,0,left
70,340,100,340,1,0,left
70,340,90,340,1,0,left
70,340,80,340,1,0,left
570,420,70,340,100,0,left
570,420,60,340,1,0,left
570,420,50,340,1,0,left
570,420,40,340,1,0,left
570,420,30,340,1,0,left
570,420,20,340,1,0,left
570,420,10,340,1,0,left
570,420,0,340,1,0,left
570,420,590,340,1,0,left
570,420,580,340,1,0,left
570,420,570,340,-1,0,left
570,420,570,340,-1,0,left
570,420,570,350,1,0,down
570,420,570,360,1,3,down
570,420,570,370,1,3,down
570,420,570,380,1,3,down
570,420,570,390,1,3,down
570,420,570,400,1,3,down
570,420,570,410,1,3,down
550,340,570,420,100,3,down
550,340,570,430,-1,3,down
550,340,570,440,-1,3,down
550,340,570,450,-1,3,down
550,340,570,460,-1,3,down
550,340,570,470,-1,3,down
550,340,570,480,-1,3,down
550,340,570,490,-1,3,down
550,340,570,500,-1,3,down
550,340,570,510,-1,3,down
550,340,570,520,-1,3,down
550,340,570,530,-1,3,down
550,340,570,540,-1,3,down
550,340,570,550,-1,3,down
550,340,570,560,-1,3,down
550,340,570,570,-1,3,down
550,340,570,580,-1,3,down
550,340,570,590,-1,3,down
550,340,570,600,-1,3,down
550,340,570,0,-1,3,down
550,340,570,10,-1,3,down
550,340,570,20,-1,3,down
550,340,570,30,-1,3,down
550,340,570,40,-1,3,down
550,340,570,50,-1,3,down
550,340,570,60,-1,3,down
550,340,570,70,-1,3,down
550,340,570,80,-1,3,down
550,340,570,90,-1,3,down
550,340,570,100,-1,3,down
550,340,570,110,-1,3,down
550,340,570,120,-1,3,down
550,340,570,130,-1,3,down
550,340,570,140,-1,3,down
550,340,570,150,-1,3,down
550,340,570,160,-1,3,down
550,340,570,170,-1,3,down
550,340,570,180,-1,3,down
550,340,570,190,-1,3,down
550,340,570,200,-1,3,down
550,340,570,210,-1,3,down
550,340,570,220,-1,3,down
550,340,570,230,-1,3,down
550,340,570,240,-1,3,down
550,340,570,250,-1,3,down
550,340,570,260,-1,3,down
550,340,570,270,-1,3,down
550,340,570,280,-1,3,down
550,340,570,290,-1,3,down
550,340,570,300,-1,3,down
550,340,570,310,-1,3,down
550,340,570,320,-1,3,down
550,340,570,330,-1,3,down
550,340,570,340,-1,3,down
550,340,570,340,-1,3,down
550,340,560,340,1,3,left
590,470,550,340,100,0,left
590,470,540,340,-1,0,left
590,470,530,340,-1,0,left
590,470,520,340,-1,0,left
590,470,510,340,-1,0,left
590,470,500,340,-1,0,left
590,470,490,340,-1,0,left
590,470,480,340,-1,0,left
590,470,470,340,-1,0,left
590,470,460,340,-1,0,left
590,470,450,340,-1,0,left
